name,city,state,lat,lng,price
LOVES TRAVEL STOPS #888,Green River,WY,41.5196,-109.4714,3.589
ASAP GENERAL STORE #308,Bartlesville,OK,36.734825,-95.948,3.191
ASAP GENERAL STORE #301,Geary,OK,35.6217,-98.3905,3.13233333
ASAP GENERAL STORE #302,Thomas,OK,35.7382,-98.7388,3.13233333
ASAP GENERAL STORE #304,Arnett,OK,36.0522,-99.6514,3.23233333
CITGO SAMS FOOD STORE,Hartford,CT,41.781483,-72.698781,3.499
JACKSONS FOOD STORES #138,Yerington,NV,38.9866,-119.1596,3.679
GAS N WASH,Tinley Park,IL,41.57305,-87.8196,3.499
KUM & GO #0138,Jacksonville,AR,34.8926,-92.126,3.099
KUM & GO #0429,Rogers,AR,36.3284,-94.129267,3.009
GOOD 2 GO #713 DBA ONE9 #1432,Brighton,CO,39.9527,-104.8228,3.199
MAVERIK #5319,Windsor,CO,40.4806,-104.9004,3.159
Maverik Country Store #5337,Huxley,IA,41.8994,-93.6024,3.09233333
KUM & GO #0185,Bondurant,IA,41.7017,-93.4527,3.095
KUM & GO #1568,Waynesville,MO,37.7676,-92.2105,3.099
CHEVRON FOOD MART #20,Scooba,MS,32.8402,-88.4883,3.199
THE PRIDE OF PALATINE,Palatine,IL,42.112371,-88.0281,3.399
THE PRIDE OF LAKE COUNTY,Lake Zurich,IL,42.2165,-88.0769,3.349
GATEWAY TRAVEL CENTER,Newcastle,WY,43.8511,-104.2262,3.324
CHEVRON #352305,Chalmette,LA,29.9571,-89.95625,3.139
Petro-Card 24 #911290,Mound City,MO,40.1362,-95.2138,3.149
LOVES TRAVEL STOP #764,Hillsboro,TN,35.3699,-85.9724,3.32566666
LOVES TRAVEL STOP #848,Sandersville,MS,31.7909,-89.0414,3.16233333
QUIKTRIP #4066,Devine,TX,29.1521,-98.909,2.96566666
Fuel N Treat,Nelson,MO,39.0104,-93.0311,3.284
SIGNAL FOOD STORE #120,Seymour,MO,37.1667,-92.7857,3.02566666
FARMERS UNION SOUTHERN VALLEY,Wahpeton,ND,46.2912,-96.6687,3.499
LOVES TRAVEL STOP #846,Irvington,AL,30.4802,-88.2396,3.16566666
LOVES TRAVEL STOP #881,Diamond,OH,41.0935,-81.0425,3.45233333
Una Travel Center,Roseville,MI,42.5034,-82.9387,3.899
LOVES TRAVEL STOP #892,Etna,OH,39.9572,-82.6837,3.46066666
U SAVE FOOD STORES 1,Richwood,WV,38.223,-80.5445,3.599
LOVES TRAVEL STOP #787,Mosheim,TN,36.1839,-82.9674,3.55566666
MAVERIK COUNTRY STORE #650,West Jordan,UT,40.608333,-111.991067,3.43233333
MAVERIK COUNTRY STORE #672,Dewey,AZ,34.5368,-112.2567,3.219
ALLSUPS CONVENIENCE STORE #2272,Bangs,TX,31.7503,-99.1568,2.93233333
Kwik Trip #1506,Fort Atkinson,WI,42.9229,-88.8467,3.57733333
Pride (One9 Fuel Network) #1213,Yucca,AZ,34.8722,-114.1494,3.559
Loves Travel Stop #889,Holly Springs,MS,34.75735,-89.4692,3.31566666
SHEETZ #700,Groveport,OH,39.896167,-82.930067,3.059
HUCKS FOOD & FUEL #351,Salem,IL,38.6264,-88.9481,3.099
MOUNTAINEER MART #33,Buckhannon,WV,38.9755,-80.2407,3.899
QUIKTRIP #1923,Corsicana,TX,32.047633,-96.456533,2.849
Atlanta IL Visitors Center,Atlanta,IL,40.2586,-89.23,3.399
KWIK TRIP #1132,Omro,WI,44.0357,-88.7519,3.37733333
LOVES TRAVEL STOP #872,Lancaster,OH,39.7187,-82.6031,3.27566666
CIRCLE K #2722120,Summerfield,FL,29.0046,-82.0243,3.52566666
LOVES TRAVEL STOP  #821,Durant,OK,33.96405,-96.28825,3.489
KWIK TRIP #1062,West Bend,WI,43.4331,-88.1904,3.55566666
LOVES TRAVEL STOP  #800,Elk Grove Village,IL,42.00575,-87.9817,3.379
LOVES TRAVEL STOP #868,Mims,FL,28.6974,-80.8663,3.689
TA EXPRESS EDGERTON #284,Edgerton,KS,38.7811,-95.0094,3.699
Kwik Star #1119,Emmetsburg,IA,43.1082,-94.6825,3.449
KWIK TRIP #1101,Crivitz,WI,45.2617,-88.078,3.304
MAVERIK COUNTRY STORE #517,Orem,UT,40.26735,-111.655675,3.44066666
IRVING,Norwood,MA,42.1868,-71.2033,3.694
JORDAN MINI MART,Jordan,NY,43.0651,-76.4598,3.799
ALLSUPS CONVENIENCE STORE #2229,Stephenville,TX,32.21835,-98.2152,3.159
KWIK TRIP #755,Fennimore,WI,42.9886,-90.655,3.424
KWIK TRIP #180,New Ulm,MN,44.3044,-94.4644,3.349
CASEYS #3505,Stewart,MN,44.7259,-94.4516,3.369
ALLSUPS CONVENIENCE STORE #2014,Dublin,TX,32.0909,-98.3455,3.159
CEFCO #2081,Post,TX,33.2017,-101.3922,2.94233333
ALLSUPS CONVENIENCE STORE #2128,Clyde,TX,32.3803,-99.5184,2.889
ALLSUPS CONVENIENCE STORE #2204,Wink,TX,31.7527,-103.1561,3.089
ALLSUPS CONVENIENCE STORE #2207,Comanche,TX,31.9116,-98.6082,3.159
ALLSUPS CONVENIENCE STORE #2246,Melrose,NM,34.4479,-103.6325,3.81233333
ALLSUPS CONVENIENCE STORE #2358,Wall,TX,31.3741,-100.3076,3.20566666
COLES BP,Brownsville,WI,43.6028,-88.523,3.099
Simonson Station,Park Rapids,MN,46.9377,-95.0383,3.599
7-ELEVEN #41127,Labelle,FL,26.7477,-81.4364,3.559
KWIK TRIP #1112,Hayward,WI,45.9552,-91.2783,3.639
KWIK TRIP #346,Beaver Dam,WI,43.4616,-88.8407,3.19566666
Caseys #3940,Ashley,IN,41.5347,-85.0504,3.59733333
CASEYS #3944,Tea,SD,43.4711,-96.8177,3.199
CASEYS #3907,Fairborn,OH,39.8053,-84.0198,3.679
CASEYS #3952,Hoopeston,IL,40.4639,-87.6662,3.189
CASEYS #3850,Wahoo,NE,41.2117,-96.6219,3.174
Loves Travel Stop #834,Grant Park,IL,41.2477,-87.648,3.329
CASEYS #3303,Kimball,MN,45.3436,-94.3028,3.199
KWIK TRIP #340,Dodgeville,WI,42.97295,-90.14085,3.489
RACEWAY #6971,Leesburg,GA,31.6812,-84.1593,3.109
KWIK STAR #1089,Polk City,IA,41.7549,-93.6893,3.159
Loves Travel Stop  #809,Bates City,MO,39.0219,-94.0798,3.22066666
FIREBIRD FUEL #6196,Surprise,AZ,33.6378,-112.38538,3.383
Flyers #3216,Apache Junction,AZ,33.38165,-111.4884,3.42233333
KWIK TRIP #1140,Belleville,WI,42.8669,-89.5377,3.604
QUIKTRIP #7144,Goodlettsville,TN,36.3324,-86.71725,2.91566666
KWIK STAR #1154,Sheldon,IA,43.1808,-95.8401,3.199
LOVES TRAVEL STOP #810,Bellefontaine,OH,40.3605,-83.7571,3.35233333
KWIK TRIP #612,Winneconne,WI,44.1187,-88.7214,3.53233333
MAVERIK COUNTRY STORE #664,Los Lunas,NM,34.7806,-106.7115,3.20233333
ALLSUPS CONVENIENCE STORE #2016,Morton,TX,33.7251,-102.7594,3.399
ALLSUPS CONVENIENCE STORE #2043,Idalou,TX,33.6504,-101.6786,2.96566666
ALLSUPS CONVENIENCE STORE #2075,Crowell,TX,33.9912,-99.6983,3.199
ALLSUPS CONVENIENCE STORE #2082,Spur,TX,33.479,-100.8571,3.199
ALLSUPS CONVENIENCE STORE #2101,Fritch,TX,35.6441,-101.5845,3.149
ALLSUPS CONVENIENCE STORE #2111,Texline,TX,36.374,-102.9845,2.96566666
ALLSUPS CONVENIENCE STORE #2185,Aspermont,TX,33.1301,-100.2344,3.36566666
ALLSUPS CONVENIENCE STORE #2192,Silverton,TX,34.4641,-101.3169,3.159
ALLSUPS CONVENIENCE STORE #2212,Stamford,TX,32.9453,-99.7859,3.129
ALLSUPS CONVENIENCE STORE #2276,Hermleigh,TX,32.6294,-100.7547,2.97233333
ALLSUPS CONVENIENCE STORE #2378,Electra,TX,34.0362,-98.9155,2.999
PILOT #1292,Paige,TX,30.1858,-97.1198,3.499
KWIK TRIP #1141,Luxemburg,WI,44.5506,-87.7156,3.48233333
RACETRAC #118,Jasper,GA,34.462,-84.4759,3.309
Loves Travel Stop #843,Drayton,ND,48.6104,-97.2156,3.56566666
Circle K #2709088,Lancaster,SC,34.738567,-80.734067,3.299
NEW TRAVEL PLAZA,Ruston,LA,32.554367,-92.6472,3.06566666
SPEEDWAY/7fleet #1052,Orrville,OH,40.8458,-81.7741,3.499
KWIK TRIP #1143,Antigo,WI,45.1314,-89.1419,3.50733333
KWIK TRIP #1130,Mount Horeb,WI,43.002,-89.7414,3.589
KWIK TRIP #1114,Holmen,WI,43.9761,-91.2497,3.33066666
MAPLEFIELDS IRVING,Saint Johnsbury,VT,44.4272,-72.0051,3.599
RACETRAC #2601,Frankfort,KY,38.226056,-84.8739,2.919
LOVES TRAVEL STOP #817,Santa Teresa,NM,31.8394,-106.6821,3.26233333
LOVES TRAVEL STOP #833,Ripley,NY,42.2482,-79.7121,3.879
SPEEDWAY/7Fleet #9305,Forrest City,AR,35.0086,-90.7892,3.174
Y NOT STOP BARBER SPUR,Ville Platte,LA,30.6924,-92.2737,3.499
BERT'S TRAVEL PLAZA,Wellsville,KS,38.7137,-95.0916,3.31566666
CIRCLE K #2706625,Eaton,CO,40.5273,-104.7146,3.399
KWIK TRIP #1167,Thorp,WI,44.9573,-90.8029,3.45233333
ALLSUPS CONVENIENCE STORE #2228,Tuscola,TX,32.235,-99.8244,2.91733333
CIRCLE K #2709675,Hatch,NM,32.6583,-107.159,3.799
Kwik Star #1081,Decorah,IA,43.3227,-91.7939,3.579
GRAB N GO,Killdeer,ND,47.4109,-102.7762,3.549
PRIDE CONVENIENCE STORE,East Granby,CT,41.9322,-72.7459,3.649
QUIKTRIP #294,Gardner,KS,38.8075,-94.9157,2.999
RACETRAC #2595,Alabaster,AL,33.1934,-86.7944,2.999
ALLTOWN FRESH,Livingston,NY,42.1421,-73.7574,3.659
TA SPRINGER,Springer,NM,36.3767,-104.5927,3.529
THE WOODSHED,Welch,OK,36.902,-95.1295,3.099
ALLSUPS #2379,Tinnie,NM,33.3706,-105.2264,3.359
Allsups #2380,Sudan,TX,34.0697,-102.5255,3.199
Allsups #2381,Azle,TX,32.8996,-97.5524,2.919
FLYERS #3223,Safford,AZ,32.81325,-109.6894,3.86233333
Allsups #2396,Wolfforth,TX,33.5059,-102.0091,2.91566666
QUIKTRIP #73,Henryetta,OK,35.4622,-96.0122,3.02566666
FRIENDLY GUS #25,Dudley,GA,32.5259,-83.0899,3.83233333
HUTCHS #128,Anadarko,OK,35.0728,-98.2429,2.999
ALLSUPS CONVENIENCE STORE #2382,Mineral Wells,TX,32.8085,-98.1128,2.94566666
CIRCLE K #2709087,Chiefland,FL,29.4717,-82.8681,3.58233333
Circle K #2706637,Grove Hill,AL,31.7088,-87.7772,3.719
QUIKTRIP #1730,Forsyth,GA,33.0508,-83.9362,3.089
KWIK TRIP #1139,Cambridge,MN,45.5576,-93.2889,3.399
CIRCLE K #2701524,Pilot Mountain,NC,36.4109,-80.4921,3.429
Loves Travel Stop #819,Rincon,GA,32.296,-81.2354,3.33066666
HORSESHOE #4,Smyer,TX,33.5918,-102.1692,2.959
PAR MAR FOOD STORE #13,Hannibal,OH,39.6673,-80.872,3.899
RACETRAC #2544,Bethlehem,GA,33.9261,-83.7282,3.31233333
Allsups Convenience Store #2385,Breckenridge,TX,32.7532,-98.9099,3.30733333
ALLSUPS CONVENIENCE STORE #2405,Robert Lee,TX,31.8951,-100.5104,3.26566666
MAVERIK COUNTRY STORE #701,Durango,CO,37.2261,-107.877567,3.299
79 ONE STOP,Saint Croix,IN,38.1834,-86.6058,3.499
CASEYS #3268,Appleton,MN,45.2054,-95.9949,3.44566666
PUMP & PANTRY #33,Genoa,NE,41.4468,-97.764,3.289
Allsups #2388,Canyon,TX,34.97875,-101.92175,2.90066666
Circle K#2746513,Savage,MN,44.7615,-93.3434,3.799
7-ELEVEN #41573,Glen Rose,TX,32.2298,-97.7629,3.589
Alexs Shelby Truck Stop,Shelby,MS,33.9491,-90.7625,3.199
WASPYS TRUCK STOP,Audubon,IA,41.73,-94.9164,3.31566666
KWIK TRIP #1108,Colgate,WI,43.1998,-88.2406,3.24733333
ALLSUPS #2399,Claude,TX,35.0967,-101.3813,2.929
Kwik Star #1142,Iowa City,IA,41.640117,-91.5539,3.134
QUARLES #4437,Lancaster,PA,40.040745,-76.309118,3.999
KWIK STAR #1180,Perry,IA,41.8397,-94.1022,3.06066666
Kwik Trip #1199,Darien,WI,42.5973,-88.7508,3.199
7-ELEVEN 42279,Keenesburg,CO,40.0958,-104.4464,3.149
Allsups Convenience Store #2406,Rankin,TX,31.2266,-101.9441,3.499
Kwik Trip #1152,Saint Peter,MN,44.3351,-93.9811,3.724
Racetrac #2312,Acworth,GA,34.07315,-84.61855,3.209
KWIK TRIP #1196,Platteville,WI,42.7393,-90.4854,3.514
SPRINT FOOD STORE #733,Harlem,GA,33.417,-82.3097,3.599
DUCK THRU FOOD STORE #60,Spring Hope,NC,35.9302,-78.1085,3.469
BREAK TIME #3170,Bolivar,MO,37.6085,-93.4126,3.374
Kwik Trip #1137,Saint Croix Falls,WI,45.5097,-92.6117,3.524
CASEYS #4292,Carrollton,IL,39.3009,-90.4092,3.239
SHEETZ #751,Donegal,PA,40.0996,-79.381,3.259
PUMP & PANTRY #55,Falls City,NE,40.0742,-95.5931,3.239
KWIK TRIP #1174,Ironwood,MI,46.4638,-90.1588,3.139
Space Age #202,Castle Rock,WA,46.2783,-122.9139,3.659
Stuckeys Travel Plaza,Newburg,MO,37.9008,-91.8807,2.97233333
KWIK TRIP #1198,Oostburg,WI,43.6229,-87.797,3.24233333
Kweik Star #1156,Oelwein,IA,42.6811,-91.9131,3.58233333
KWIK TRIP #1128,Altoona,WI,44.8021,-91.4382,3.33233333
TA EXPRESS RIVERTON #433,Riverton,IL,39.8663,-89.5087,3.409
DK,Lenorah,TX,32.3046,-101.8762,3.53233333
MARKER 126,Duncombe,IA,42.4493,-94.0592,3.059
KWIK TRIP #1183,Bessemer,MI,46.4802,-90.0515,3.139
KWIK TRIP #1188,Cokato,MN,45.0748,-94.1911,3.474
KWIK TRIP #1282,Sturgeon Bay,WI,44.8438,-87.3753,3.50733333
Circle K #2706636,Jackson,AL,31.5131,-87.8672,3.899
RUTTERS #24,Brogue,PA,39.8608,-76.4673,4.099
NEON MARKETPLACE,Fall River,MA,41.69712,-71.15208,3.949
ALLSUPS #2424,Millsap,TX,32.7457,-97.9561,2.984
CEDAR GROVE OASIS,Cedar Grove,WI,43.5751,-87.8401,3.239
KWIK TRIP #1164,Spooner,WI,45.8505,-91.9155,3.599
CASEYS #4481,Denison,TX,33.73095,-96.53655,2.93566666
ALLSUPS #2415,Meridian,TX,31.929,-97.6443,2.96566666
PILOT #1347,Pearl River,LA,30.3944,-89.7732,3.164
SHEETZ #745,Madison,OH,41.8054,-81.0588,3.08233333
MPC #30,Saint James,MO,38.0056,-91.6076,2.98566666
RACETRAC #2456,Lecanto,FL,28.85545,-82.49815,3.31566666
KWIK TRIP #1133,Durand,WI,44.63,-91.9295,3.43066666
KWIK TRIP #1182,Hugo,MN,45.1824,-92.9452,3.37733333
LOVES TRAVEL STOP #861,Loudon,TN,35.7292,-84.3436,3.58733333
Food N Fuel,New Lenox,IL,41.5067,-87.9631,3.399
QUIKTRIP #4178,Hutto,TX,30.5257,-97.5672,2.91566666
KJS ALPINE,Alpine,WY,43.1635,-111.018,3.799
Payson Cardlock,Payson,AZ,34.23865,-111.2878,3.709
Loves Travel Stop #867,Normal,IL,40.51135,-88.99315,3.389
ALLSUPS #2412,Springtown,TX,32.966,-97.6836,2.919
MAVERIK COUNTRY STORE #706,Castle Dale,UT,39.2122,-111.0196,3.439
FUEL CITY WYLIE,Wylie,TX,33.0041,-96.5394,2.96566666
Circle K #4702456,Martinsville,IN,39.4776,-86.4668,3.599
HUCKS FOOD & Fuel #309,Hopkinsville,KY,36.86385,-87.48815,3.474
PARKERS #72,Moncks Corner,SC,33.1971,-80.0233,3.25566666
THE SPORTSMAN 2 TRAVEL PLAZA,Sanger,TX,33.3563,-97.1814,2.97566666
Plaza of The Flint Hills,Alma,KS,39.0092,-96.2923,3.299
JIFFY,Shippenville,PA,41.2475,-79.4332,4.13233333
QUIKTRIP #186,Grandview,MO,38.8819,-94.5205,3.199
MCCLURE OIL #60,Logansport,IN,40.7604,-86.3599,3.799
KWIK TRIP #1173,Waconia,MN,44.851,-93.7784,3.60733333
Allsups #102450,Eden,TX,31.2192,-99.8407,3.179
19 AND 75 FILLING STATION,Ivanhoe,MN,44.4633,-96.2473,3.394
24 STORE SHELBY,Shelby,OH,40.8784,-82.6549,3.499
77/36 DUCHESS,Newcomerstown,OH,40.2739,-81.594,3.299
7-ELEVEN #39448,Mount Crawford,VA,38.3457,-78.8957,3.31566666
ALEX'S TRUCK STOP,Tunica,MS,34.6884,-90.3685,3.299
B&M Quickstop,Mineral Point,MO,37.9156,-90.7193,3.699
BELL STORES,Dover,OH,40.5343,-81.4763,3.399
BELL STORES #54,Mount Eaton,OH,40.6949,-81.7026,3.499
BELLSTORES,Galion,OH,40.7303,-82.7939,3.499
CIRCLE K #2709989,Sheridan,AR,34.3165,-92.3657,3.599
BLACK DIAMOND TRAVEL CENTER,Unicoi,TN,36.2066,-82.322,3.40233333
BLOC STOP TRAVEL CENTER,ALBANY,GA,31.564144,-84.164589,3.799
BLONDIES FOOD AND FUEL,Grand Ridge,FL,30.7148,-85.021,3.59066666
BOUND BROOK BP,Bound Brook,NJ,40.5681,-74.5397,3.249
BOWMAN,Williamsport,MD,39.593,-77.8087,3.83233333
BP,Christiansburg,VA,37.14505,-80.4186,3.799
BP,Sugar Grove,IL,41.7741,-88.4397,3.599
MAVERIK COUNTRY STORE #665,Magna,UT,40.7009,-112.0809,3.399
Brew #12,Correctionville,IA,42.4743,-95.7804,3.559
C AND W GLOBAL,Winter Garden,FL,28.549733,-81.594367,3.074
TA Express Fairview #943,Fairview,KS,39.8445,-95.711,3.299
Chevron,Clines Corners,NM,35.0095,-105.6692,3.41566666
BP,Maribel,WI,44.2852,-87.8055,3.249
7-ELEVEN #41287,Immokalee,FL,26.3243,-81.45995,3.679
7-ELEVEN #41309,Nokomis,FL,27.1412,-82.45815,3.379
7-ELEVEN #41578,Seaford,DE,38.6404,-75.6041,3.359
CIRCLE K #4707123,Canaan,ME,44.745,-69.5498,3.759
CASHS #4469,Warren,AR,33.614,-92.0778,3.499
CEFCO #1059,Kemp,TX,32.2486,-96.2161,2.909
CEFCO #1081,Queen City,TX,33.1557,-94.1537,3.024
CEFCO #2082,Cross Plains,TX,32.1482,-99.1872,3.159
CEFCO #30,Lott,TX,31.1925,-97.0581,3.011
CEFCO #65,Gatesville,TX,31.41178,-97.79312,2.96566666
CENEX,Richardton,ND,46.8426,-102.292,3.509
CENEX,Fessenden,ND,47.6286,-99.6434,3.531
CENEX,Tioga,ND,48.3646,-102.9576,3.57566666
CENEX HARWOOD,Harwood,ND,46.9565,-96.9654,3.359
CHEVRON,McComb,MS,31.21035,-90.4274,3.28233333
CHEVRON,Hosford,FL,30.3639,-84.8054,3.299
CHEVRON,Blountstown,FL,30.4394,-85.062,3.299
MAVERIK COUNTRY STORE #710,Helper,UT,39.6737,-110.856,3.44566666
CHEVRON,Guntown,MS,34.4563,-88.6975,3.299
CIRCLE K #2741822,Castroville,TX,29.3553,-98.8824,2.91233333
PARKERS #92,Guyton,GA,32.314,-81.3896,2.999
CIRCLE K #2723791,Graham,NC,36.031,-79.3814,3.609
COLDWATER TRAVEL CENTER,Coldwater,MS,34.6924,-89.9869,3.099
STRIPES #2146,Ingleside,TX,27.8682,-97.2069,3.299
COUNTRYMARK,Bluffton,IN,40.7368,-85.1622,3.76566666
DANDY MINI MART #60,Troy,PA,41.7781,-76.7711,3.999
DELT EXPRESS,SAMSON,AL,31.1049,-86.0674,3.699
CASEYS #4567,Columbia,KY,37.1161,-85.2656,3.159
DUCK THRU FOOD STORE #54,Columbia,NC,35.9057,-76.2345,3.523
DUCK THRU FOOD STORE #57,Pinetops,NC,35.7885,-77.6378,3.574
LOVES TRAVEL STOP #170,CHANDLER,OK,35.7017,-96.8809,3.08733333
Loves Country Store #118,Wynnewood,OK,34.6385,-97.177,2.989
FARMERS UNION OIL OF CARPIO,Carpio,ND,48.4323,-101.7119,3.384
Flyers #3219,Claypool,AZ,33.4154,-110.8149,3.849
FRIENDSHIP FOOD & FUEL,Ecru,MS,34.3366,-89.0109,3.799
TRUE NORTH #325,Elyria,OH,41.38695,-82.0911,3.679
GAS N WASH,HOMER GLEN,IL,41.6028,-87.9599,3.599
Gas N Wash Cicero,Berwyn,IL,41.8347,-87.7914,3.569
KWIK TRIP #1115,Turtle Lake,WI,45.4213,-92.1781,3.65566666
GET GO #3016,Monaca,PA,40.6718,-80.2917,5.499
GETGO #7520,Edinburgh,IN,39.3626,-85.9707,3.359
GETGO #7526,Yorktown,IN,40.1836,-85.496,3.343
GILBERTS SHELL,Gilberts,IL,42.0984,-88.3691,3.279
Gulf,Parkman,OH,41.3706,-81.0651,3.649
HANA TRAVEL CENTER,Winfield,TX,33.1673,-95.1119,3.079
Caseys #4023,Phillipsburg,KS,39.7623,-99.3328,3.29233333
JP ZEBULON,Zebulon,GA,33.1002,-84.3108,3.135
IVOR MART,Hopewell,VA,37.2876,-77.295,3.699
J AND R MARKET,Sour Lake,TX,30.1491,-94.3733,3.159
Jet Food Store,Soperton,GA,32.3869,-82.5871,3.41566666
JET FOOD STORE #93,Vidalia,GA,32.18545,-82.3903,3.43233333
JIFFY TRIP #142,Newkirk,OK,36.84,-97.0561,3.059
JORDANS KWIK STOP #5,Portia,AR,36.0865,-91.0673,3.37566666
JORDANS KWIK STOP #52,Pocahontas,AR,36.2829,-90.9968,3.31233333
KENJO MARKET #52,Maryville,TN,35.724475,-83.98205,3.249
Krazy K's,Buckatunna,MS,31.5391,-88.5289,3.149
KWIK FILL,Hillsborough,NJ,40.4775,-74.6272,3.399
STRIPES # 41977,La Feria,TX,26.1666,-97.8261,3.219
LAWTEY SHELL SERVICE,Lawtey,FL,30.0472,-82.1055,3.599
ALLSUPS #2410,Whitney,TX,31.9713,-97.3463,2.96566666
LITTLEFIELD EXPRESS #4,Muldrow,OK,35.402,-94.6332,3.419
LITTLEFIELD EXPRESS #7,Cave City,AR,35.9517,-91.5444,3.349
MARATHON,Middletown,OH,39.5236,-84.39395,3.21566666
Minuteman Food Mart #37,Leland,NC,34.268,-78.0578,3.389
MASSEY FUEL,Bridgeport,CT,41.18047,-73.19451,3.399
MERRIMAN COUNTRY STORE,Allen,OK,34.8691,-96.4151,3.099
Mobil,Riverdale,IL,41.6496,-87.6301,3.699
MORGAN OIL,Lowellville,OH,41.0503,-80.5416,3.399
MOTOMART #3369,Saint Charles,MO,38.771325,-90.53955,3.04233333
MPC #99A,Hazelwood,MO,38.7809,-90.3669,3.059
Swift Mart,Grenada,MS,33.77205,-89.80855,3.36566666
MUDD CREEK COUNTRY STORE,Franklin,TX,31.0001,-96.5171,3.194
CITGO,Princeton,NC,35.4558,-78.1674,3.699
Pit Stop #14,Worland,WY,44.0138,-107.9563,3.829
QUICK FILL,Eastaboga,AL,33.6031,-85.9608,3.099
RAINY LAKE OIL,International Falls,MN,48.601,-93.411,3.379
SHEETZ #144,Moorefield,WV,38.9907,-78.9745,3.289
REBEL GAS MART,Oxford,MS,34.3308,-89.4835,3.049
RENO JUNCTION TRAVEL PLAZA,Wright,WY,43.7512,-105.492,3.509
RICKY ROCKETS FUEL,HICKORY HILLS,IL,41.7262,-87.8289,3.899
ROC ONE STOP #1,Galatia,IL,37.8274,-88.6235,3.559
ROYAL FARMS #108,Cape Charles,VA,37.2799,-75.9721,3.47233333
ROYAL FARMS #191,Hunt Valley,MD,39.4844,-76.65455,4.199
ROYAL FARMS #311,Nottingham,MD,39.3914,-76.4871,3.269
SHELL,Warren,ME,44.1271,-69.2479,3.999
DUCK THRU #55,Windsor,NC,36.0159,-76.9336,3.239
SHELL,Shannon,MS,34.121,-88.7342,3.199
SPARTAN FUELS,Columbus,GA,32.489893,-84.928814,3.309
SHELL SERVICE STATION,Pulaski,TN,35.2093,-87.0393,3.209
SHELL SERVICE STATION,Elgin,IL,42.04192,-88.30802,3.279
SHORT STOP,Santa Anna,TX,31.7215,-99.3212,3.499
STAR 001,SOUTH BEND,IN,41.663575,-86.263838,3.73233333
STOP N GAS,Yorkshire,NY,42.5247,-78.4755,4.099
SUN DO,Maxton,NC,34.7334,-79.3097,3.439
AMOCO,Clarence,IA,41.8896,-91.0605,3.399
SUNOCO,Edgewood,MD,39.4277,-76.3055,3.299
SUNOCO,Bronx,NY,40.848988,-73.878148,4.539
CUSSETA TRAVEL CENTER,Cusseta,GA,32.299,-84.7645,3.199
CASEY'S #4522,Hennessey,OK,36.0868,-97.8926,3.059
Union 76,Mc Alpin,FL,30.1509,-82.9662,3.659
SUNSTOP #336,Lake Butler,FL,30.0035,-82.3828,3.59233333
SWIFT,Nederland,TX,29.9716,-94.0012,2.98566666
T & M FOOD STORE,Taylorsville,GA,34.1229,-84.9739,3.367
TEXACO,Pennington,AL,32.2094,-88.049,3.19733333
RACETRAC #2387,Hudson,FL,28.359933,-82.665967,3.31566666
THORNTONS #221343,Crystal Lake,IL,42.273933,-88.368733,3.449
THORNTONS #221344,Mchenry,IL,42.34265,-88.26245,3.649
TUPELO TRAVEL STOP,Tupelo,OK,34.5598,-96.4274,2.999
TXB #82 DBA KWIK CHEK FOOD STORES,Asherton,TX,28.4364,-99.7486,3.259
UNITED MARKET,Blackshear,GA,31.2931,-82.2617,3.76566666
VALLEY MART #05,Hondo,TX,29.3475,-99.1414,3.199
WHITE RIVER,Bloomfield,IN,39.0295,-86.8675,3.759
WOLF DEN,Wapato,WA,46.4507,-120.4265,3.409
YAKAMART,Toppenish,WA,46.3751,-120.3305,3.509
Y-NOT STOP,Oakdale,LA,30.8172,-92.664,3.699
MARATHON,Albion,MI,42.2581,-84.7561,3.699
7-ELEVEN #34718,Hinsdale,IL,41.8199,-88.0087,3.719
7-ELEVEN #34709,Dekalb,IL,41.9008,-88.7548,4.439
PUMP & PANTRY #22,Burwell,NE,41.808,-99.0995,3.299
PUMP & PANTRY #18,Doniphan,NE,40.77,-98.379,3.30733333
CHEVRON #352416,Jacumba,CA,32.6249,-116.1952,6.399
Eastland Truck Stop,Eastland,TX,32.3994,-98.8071,2.93233333
Rusty Lantern,Turner,ME,44.2557,-70.2494,3.899
Rusty Lantern,West Paris,ME,44.3253,-70.5732,3.96566666
EB SUNOCO,Muncie,IN,40.197586,-85.403243,3.799
EXXPRESS MART #12,Lumberton,TX,30.2818,-94.2191,2.959
Williams Fuel Stop,Gallipolis,OH,38.8148,-82.229,3.54066666
RACETRAC #2624,Marathon,FL,24.7279,-81.0386,3.23566666
HAN DEE HUGOS #21,Winnabow,NC,34.1553,-78.0558,3.41233333
HAN DEE HUGOS #5,Bladenboro,NC,34.5658,-78.7793,3.20566666
JOURNEY FOOD STORE #2,Callahan,FL,30.552,-81.8145,3.399
KELLEYS MARKET,Cherry Valley,IL,42.2206,-88.9619,3.699
MINUTEMAN FOOD MART #18,Tar Heel,NC,34.7465,-78.8134,4.619
PATRIOT FUELING CENTER,Lineville,AL,33.3286,-85.7346,3.299
Yesway #1203,Clifton,TX,31.7918,-97.5203,2.969
RENFROE STORE,Carthage,MS,32.7852,-89.5241,4.099
Ricky Rockets,Itasca,IL,41.972,-88.0202,3.399
Tropic Oil,Moab,UT,38.5677,-109.5271,4.169
QUIKTRIP #7208,Bellwood,IL,41.8825,-87.8786,3.079
